price,bedRoom,bathroom,balcony,floor_type,agePossession,sector,type,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury
3.0,0.0,138.0,0.0,1.0,0.48,3.0,2.0,2,100.0,0,0,0,0,0,2
3.0,3.0,144.0,0.0,2.0,2.8,3.0,3.0,2,1320.0,0,1,0,0,0,2
1.0,3.0,164.0,0.0,3.0,2.2,3.0,4.0,3+,2300.0,0,1,0,0,0,0
3.0,1.0,105.0,0.0,1.0,1.75,3.0,3.0,0,1995.894,0,0,0,0,0,2
1.0,3.0,165.0,0.0,3.0,0.85,2.0,2.0,2,1144.0,1,0,0,0,0,2
3.0,0.0,134.0,0.0,3.0,1.45,3.0,3.0,3+,1520.0,0,0,0,0,0,0
2.0,1.0,147.0,0.0,1.0,0.7,2.0,2.0,1,591.0,0,0,0,0,0,2
1.0,4.0,173.0,0.0,1.0,0.8,2.0,2.0,2,1297.0,0,0,0,0,0,2
3.0,0.0,68.0,1.0,0.0,0.35,2.0,2.0,1,500.0,0,0,0,0,0,2
3.0,0.0,127.0,0.0,2.0,2.75,3.0,3.0,3,2200.0,0,1,0,0,0,2
3.0,0.0,170.0,1.0,3.0,2.47,4.0,4.0,3+,2200.0,0,1,0,1,0,0
1.0,0.0,124.0,0.0,1.0,5.15,3.0,3.0,3+,2264.0,0,1,0,0,0,1
3.0,1.0,66.0,0.0,2.0,1.95,3.0,3.0,3+,2290.0,0,1,0,0,0,2
3.0,3.0,112.0,1.0,1.0,4.3,9.0,9.0,3+,164.0,0,0,0,1,1,0
1.0,3.0,151.0,0.0,2.0,1.66,3.0,5.0,3,1161.0,0,1,0,0,0,2
2.0,1.0,66.0,0.0,3.0,2.3,3.0,4.0,3+,2290.0,0,1,0,0,0,2
1.0,3.0,190.0,0.0,1.0,0.27,2.0,2.0,2,621.404,0,0,0,0,0,2
1.0,3.0,145.0,0.0,0.0,2.7,4.0,4.0,3,2211.2000000000003,0,1,0,0,1,2
3.0,1.0,190.0,0.0,2.0,0.95,3.0,2.0,3+,1210.191,0,0,0,0,0,2
3.0,0.0,191.0,1.0,0.0,0.82,3.0,2.0,1,2100.0,0,0,0,0,0,2
3.0,3.0,145.0,1.0,3.0,12.0,4.0,4.0,3+,3240.0,1,1,1,1,0,0
3.0,3.0,127.0,1.0,3.0,12.25,5.0,7.0,3+,5844.0,1,1,0,1,1,0
3.0,3.0,174.0,1.0,0.0,3.5,9.0,9.0,3+,2605.0,1,0,0,0,0,2
2.0,3.0,169.0,0.0,2.0,1.83,3.0,3.0,3+,1829.0,0,0,0,0,0,2
2.0,1.0,92.0,0.0,3.0,2.79,3.0,3.0,3,1300.0,0,0,0,0,0,1
3.0,0.0,98.0,0.0,0.0,1.35,2.0,2.0,2,1125.751,0,0,0,0,0,2
3.0,3.0,43.0,0.0,0.0,0.4,2.0,2.0,1,600.0,0,0,0,0,0,2
1.0,0.0,152.0,0.0,1.0,1.2,2.0,2.0,3,1136.0,0,0,0,0,0,2
1.0,1.0,190.0,0.0,1.0,2.6,2.0,2.0,2,554.1255719999999,0,0,0,0,0,2
2.0,3.0,175.0,0.0,2.0,1.75,4.0,4.0,3+,2181.6,0,1,0,1,0,2
1.0,3.0,70.0,0.0,3.0,0.82,2.0,2.0,3+,1092.8,0,0,0,0,0,2
3.0,2.0,95.0,1.0,3.0,6.5,9.0,9.0,3+,1937.0,1,1,1,1,0,0
2.0,1.0,171.0,0.0,1.0,1.5,3.0,3.0,3+,1480.0,0,0,0,0,0,2
3.0,3.0,134.0,0.0,3.0,1.5,3.0,3.0,3+,1800.0,0,1,0,0,0,0
1.0,3.0,175.0,0.0,3.0,0.65,2.0,2.0,3,1080.0,1,0,0,0,0,2
2.0,3.0,66.0,0.0,2.0,1.9,3.0,3.0,3,1082.0,0,0,0,1,0,0
3.0,2.0,127.0,1.0,3.0,7.0,4.0,4.0,2,3000.0,0,1,0,0,0,2
3.0,1.0,140.0,0.0,1.0,1.6,2.0,2.0,2,1150.0,1,0,0,0,0,2
0.0,0.0,117.0,0.0,0.0,1.5,1.0,1.0,0,2700.0,0,0,0,0,0,2
3.0,3.0,68.0,1.0,0.0,0.65,3.0,2.0,1,721.0,0,0,0,1,1,2
3.0,0.0,93.0,1.0,2.0,5.65,7.0,7.0,3+,4000.0,0,1,0,1,0,2
0.0,1.0,171.0,0.0,3.0,2.1,4.0,4.0,3,1725.0,1,1,0,0,0,2
1.0,2.0,98.0,0.0,2.0,2.35,3.0,4.0,3,1600.0,0,1,0,0,0,0
3.0,3.0,129.0,0.0,2.0,2.1,4.0,4.0,3,2300.11,0,0,0,0,0,2
3.0,3.0,169.0,0.0,1.0,1.18,2.0,2.0,3,1640.0,0,0,0,0,0,2
3.0,1.0,69.0,0.0,0.0,1.0,2.0,2.0,3+,845.0,0,0,0,0,0,0
2.0,3.0,146.0,0.0,3.0,3.5,3.0,4.0,3+,1886.4,0,1,0,0,0,0
1.0,3.0,65.0,0.0,0.0,0.5,2.0,2.0,0,605.0,0,0,0,0,0,2
3.0,3.0,149.0,0.0,3.0,0.9,3.0,2.0,3+,1050.0,0,0,0,0,0,0
2.0,1.0,177.0,0.0,2.0,0.95,4.0,3.0,2,1900.0,0,0,0,0,0,2
1.0,3.0,164.0,0.0,3.0,3.5,4.0,5.0,3+,2200.0,0,1,0,0,0,1
3.0,3.0,131.0,1.0,0.0,4.0,5.0,5.0,2,2249.0,1,0,0,0,0,2
2.0,3.0,64.0,0.0,3.0,2.35,3.0,3.0,3,2078.4,1,1,0,0,0,0
1.0,3.0,78.0,0.0,2.0,1.45,2.0,2.0,2,904.059961,0,0,0,0,0,2
3.0,3.0,114.0,0.0,0.0,0.36,2.0,2.0,1,950.0,0,0,0,0,0,2
1.0,3.0,175.0,0.0,3.0,1.3,3.0,3.0,3+,1400.0,0,0,0,0,0,2
3.0,3.0,72.0,1.0,1.0,6.8,4.0,5.0,3,5403.0,0,1,0,0,0,2
1.0,3.0,151.0,0.0,2.0,1.1,2.0,2.0,2,1300.0,0,0,0,0,0,2
0.0,3.0,146.0,0.0,0.0,0.8,1.0,1.0,0,609.989,0,0,0,0,0,2
2.0,3.0,149.0,0.0,2.0,1.3,3.0,3.0,1,1254.4,0,0,0,1,0,2
3.0,1.0,190.0,0.0,2.0,0.42,2.0,2.0,2,498.4,0,0,0,0,0,2
3.0,3.0,190.0,0.0,3.0,0.9,3.0,2.0,2,896.0,0,0,0,0,0,2
1.0,0.0,133.0,0.0,1.0,1.9,4.0,3.0,3+,1800.0,0,0,0,1,0,1
1.0,3.0,64.0,0.0,0.0,1.39,3.0,3.0,3,1320.0,0,1,0,0,0,0
1.0,0.0,163.0,0.0,3.0,1.4,3.0,4.0,2,1576.0,0,0,1,1,0,2
2.0,1.0,173.0,0.0,1.0,0.65,2.0,2.0,2,1251.0,0,0,0,0,0,2
3.0,1.0,140.0,0.0,2.0,1.41,2.0,2.0,2,1151.02,1,0,0,0,0,2
1.0,3.0,111.0,0.0,3.0,1.1,3.0,3.0,3,1600.0,0,0,0,0,0,2
3.0,2.0,95.0,0.0,0.0,3.4,4.0,4.0,3,2470.0,0,1,0,0,0,2
3.0,3.0,171.0,0.0,2.0,1.31,2.0,2.0,3+,1293.6,1,0,0,0,0,2
3.0,3.0,190.0,0.0,3.0,0.54,2.0,2.0,2,845.0,0,0,0,1,0,2
2.0,1.0,140.0,0.0,2.0,3.87,3.0,4.0,3+,1249.68879,0,1,0,0,0,2
1.0,3.0,164.0,0.0,2.0,3.0,4.0,5.0,2,2548.0,0,1,0,0,0,0
2.0,3.0,151.0,0.0,1.0,1.63,3.0,5.0,3,1161.0,0,1,0,0,0,2
2.0,0.0,88.0,0.0,2.0,0.98,2.0,2.0,3,1252.0,1,0,0,0,0,2
2.0,3.0,170.0,0.0,3.0,1.56,3.0,4.0,3+,1450.0,0,0,1,0,0,2
1.0,3.0,169.0,0.0,1.0,1.98,3.0,4.0,3,2200.0,0,0,0,0,0,2
1.0,3.0,145.0,0.0,2.0,1.51,2.0,2.0,2,998.0,0,0,0,1,0,0
1.0,3.0,65.0,0.0,3.0,1.15,2.0,2.0,3,1184.8,1,0,0,0,0,0
1.0,3.0,145.0,0.0,2.0,3.5,3.0,4.0,3,2200.0,0,1,0,0,0,2
1.0,3.0,65.0,0.0,3.0,2.14,4.0,6.0,3+,2550.0,0,1,0,0,0,2
3.0,4.0,190.0,0.0,3.0,0.54,2.0,2.0,2,750.0,0,0,0,0,0,2
2.0,1.0,78.0,0.0,2.0,1.5,2.0,2.0,2,1276.0,0,0,0,0,0,2
2.0,1.0,179.0,0.0,0.0,0.3,2.0,2.0,1,552.0,0,0,0,0,0,2
3.0,0.0,90.0,1.0,1.0,5.7,5.0,4.0,2,4842.0,0,1,1,1,0,0
3.0,0.0,122.0,1.0,1.0,2.4,4.0,4.0,3,8136.0,0,0,1,0,0,0
3.0,0.0,135.0,1.0,3.0,3.65,6.0,6.0,2,3455.0,1,1,1,1,0,1
1.0,3.0,110.0,0.0,3.0,1.22,3.0,4.0,3,1565.0,0,0,0,0,0,2
2.0,0.0,64.0,0.0,3.0,1.82,3.0,4.0,3+,1553.6,0,1,0,0,0,2
1.0,3.0,70.0,0.0,1.0,1.2,3.0,3.0,3,1550.0,0,0,0,0,0,0
3.0,1.0,133.0,1.0,1.0,9.19,16.0,18.0,2,2702.0,0,1,0,1,0,0
1.0,3.0,76.0,0.0,1.0,3.5,4.0,5.0,3+,2500.0,0,1,0,0,0,0
1.0,0.0,127.0,0.0,3.0,1.8,3.0,4.0,3+,1600.0,0,1,0,0,0,0
3.0,3.0,190.0,0.0,2.0,0.32,2.0,2.0,1,744.013,0,0,0,0,0,2
2.0,3.0,111.0,0.0,1.0,1.5,3.0,3.0,3,1560.0,0,0,0,0,1,2
3.0,0.0,134.0,0.0,3.0,1.39,3.0,3.0,3,1536.0,1,0,0,0,0,0
1.0,0.0,139.0,0.0,3.0,2.65,3.0,4.0,3+,2045.0,0,1,0,0,0,0
1.0,3.0,70.0,0.0,3.0,1.4,3.0,4.0,3+,1888.8,0,1,0,0,0,2
3.0,3.0,114.0,0.0,0.0,0.42,2.0,2.0,1,750.0,0,0,0,0,0,0
3.0,3.0,190.0,0.0,2.0,0.87,3.0,2.0,3,870.0,0,0,0,0,0,2
2.0,1.0,179.0,0.0,0.0,0.45,2.0,2.0,2,514.0,0,0,0,0,0,2
3.0,0.0,124.0,1.0,3.0,8.2,3.0,3.0,2,3240.0,1,1,0,1,0,1
3.0,3.0,124.0,1.0,3.0,7.8,4.0,4.0,3+,3240.0,1,1,1,1,0,0
2.0,1.0,151.0,0.0,2.0,1.65,3.0,4.0,3+,1700.0,1,1,0,0,0,2
2.0,3.0,169.0,0.0,2.0,1.1,2.0,2.0,3,882.0,1,0,0,0,0,2
4.0,1.0,69.0,1.0,3.0,5.6,5.0,4.0,3+,4004.0,1,1,1,1,0,2
2.0,0.0,175.0,0.0,1.0,2.0,4.0,4.0,3+,2181.6,0,1,0,0,1,2
2.0,1.0,105.0,0.0,1.0,1.25,2.0,2.0,3,1000.0,0,0,0,0,0,2
0.0,1.0,105.0,0.0,1.0,1.2,2.0,2.0,2,900.0,1,0,0,0,0,2
2.0,3.0,153.0,0.0,3.0,1.25,3.0,4.0,2,1394.4,1,1,0,1,1,1
1.0,3.0,165.0,0.0,0.0,0.8,2.0,2.0,3,1245.0,0,0,0,0,0,2
3.0,1.0,26.0,0.0,2.0,2.4,4.0,4.0,3+,2198.0,0,0,0,0,0,0
3.0,1.0,157.0,0.0,2.0,1.92,3.0,3.0,2,1627.946,0,0,0,0,0,2
3.0,1.0,22.0,1.0,0.0,0.52,3.0,2.0,2,904.0,0,0,0,0,0,2
2.0,3.0,175.0,0.0,0.0,1.26,3.0,3.0,2,1395.2,0,0,0,0,1,2
1.0,0.0,132.0,0.0,3.0,1.75,3.0,3.0,3+,2000.0,0,1,0,0,0,0
1.0,3.0,158.0,0.0,2.0,1.64,4.0,3.0,3,1560.0,0,1,0,0,0,2
3.0,3.0,162.0,1.0,0.0,0.32,2.0,3.0,1,300.0,0,0,0,0,0,2
1.0,3.0,65.0,0.0,3.0,1.01,2.0,2.0,3,1250.0,0,0,1,0,0,0
1.0,3.0,139.0,0.0,3.0,3.0,3.0,3.0,3,2200.0,0,1,0,0,0,0
0.0,2.0,85.0,1.0,0.0,0.29,2.0,1.0,0,893.0,0,0,0,0,0,2
1.0,3.0,70.0,0.0,1.0,0.9,2.0,2.0,3+,1092.8,0,0,0,0,1,0
2.0,3.0,153.0,0.0,2.0,1.1,3.0,3.0,3,1296.0,0,0,0,0,1,2
3.0,2.0,66.0,1.0,0.0,0.95,7.0,6.0,3+,1302.0,0,0,0,0,0,2
3.0,2.0,95.0,1.0,1.0,4.35,5.0,4.0,3,1345.0,0,1,0,0,0,2
2.0,3.0,144.0,0.0,2.0,5.2,3.0,3.0,3,2383.2000000000003,1,1,0,0,0,0
2.0,2.0,120.0,0.0,2.0,2.09,3.0,3.0,2,1144.0,0,0,0,0,0,0
3.0,1.0,140.0,0.0,2.0,2.3,3.0,3.0,2,1304.0,1,0,0,0,0,2
3.0,3.0,104.0,0.0,0.0,2.5,3.0,4.0,3,2134.016,0,0,0,0,0,2
3.0,0.0,127.0,1.0,3.0,10.3,5.0,6.0,3+,3240.0,1,1,1,1,0,0
3.0,2.0,184.0,0.0,1.0,1.75,5.0,5.0,2,2300.0,1,0,1,1,0,1
1.0,3.0,71.0,0.0,3.0,0.65,2.0,2.0,2,1092.0,0,0,0,1,0,0
0.0,3.0,66.0,0.0,2.0,0.26,1.0,1.0,2,333.034,0,0,0,0,0,2
1.0,0.0,182.0,0.0,2.0,0.94,3.0,3.0,2,1550.0,0,0,0,0,0,0
3.0,0.0,138.0,1.0,0.0,1.0,6.0,4.0,0,2130.48,0,0,0,0,0,2
2.0,3.0,160.0,0.0,3.0,1.28,3.0,3.0,3,1063.903876,1,0,0,0,0,0
3.0,3.0,144.0,0.0,0.0,2.6,3.0,3.0,3+,1650.0,0,0,0,0,0,2
3.0,3.0,169.0,0.0,2.0,0.88,3.0,3.0,1,1188.0,0,0,0,0,0,2
2.0,1.0,71.0,0.0,1.0,2.6,3.0,3.0,2,1368.8000000000002,0,0,0,0,0,2
1.0,3.0,111.0,0.0,1.0,1.2,3.0,3.0,3,900.0,0,0,1,0,0,2
2.0,3.0,65.0,0.0,1.0,1.65,3.0,3.0,3+,1400.0,1,0,0,0,0,2
2.0,3.0,146.0,0.0,3.0,3.4,3.0,4.0,3,1708.0,0,1,0,0,0,0
1.0,3.0,110.0,0.0,3.0,1.2,3.0,4.0,3,1535.0,0,0,0,0,0,2
2.0,3.0,157.0,0.0,0.0,0.75,2.0,2.0,3,1060.0,0,0,0,0,0,0
3.0,0.0,162.0,1.0,0.0,0.59,2.0,2.0,2,581.0,0,0,0,0,1,2
3.0,3.0,166.0,0.0,1.0,2.6,4.0,4.0,3+,1340.0,0,0,0,0,1,2
2.0,3.0,169.0,0.0,2.0,1.22,2.0,2.0,3,916.0,0,0,1,0,0,2
3.0,3.0,117.0,1.0,2.0,5.0,9.0,9.0,3+,2368.0,0,0,0,1,0,0
3.0,3.0,168.0,0.0,2.0,0.34,2.0,2.0,1,583.0,0,0,1,0,0,2
3.0,1.0,179.0,0.0,0.0,0.38,2.0,2.0,1,549.174178,0,0,0,0,0,2
1.0,3.0,170.0,0.0,3.0,1.35,3.0,3.0,1,1543.2,0,0,0,0,0,2
1.0,3.0,75.0,0.0,3.0,3.49,4.0,5.0,3,2720.0,0,1,0,0,0,2
3.0,3.0,111.0,0.0,1.0,1.0,3.0,3.0,3,915.0,0,0,0,0,0,2
1.0,3.0,136.0,0.0,1.0,2.2,2.0,2.0,2,1100.0,0,0,0,0,0,2
3.0,2.0,134.0,0.0,2.0,0.58,1.0,1.0,1,605.0,0,0,0,0,0,2
3.0,1.0,105.0,0.0,0.0,2.96,4.0,4.0,3,2134.0,0,1,0,0,0,0
2.0,0.0,132.0,0.0,2.0,7.0,4.0,6.0,3+,2400.0,0,1,1,1,0,0
3.0,3.0,177.0,0.0,2.0,0.49,2.0,2.0,2,998.0,0,0,0,0,0,2
1.0,3.0,175.0,0.0,1.0,1.25,3.0,3.0,3,1600.0,0,0,0,0,1,0
3.0,3.0,144.0,0.0,3.0,2.3,3.0,4.0,3,1650.0,1,1,1,1,0,1
2.0,0.0,140.0,0.0,3.0,2.04,3.0,3.0,3+,1395.0,0,1,0,0,0,0
3.0,3.0,2.0,0.0,1.0,0.28,2.0,2.0,1,480.0,0,0,0,0,0,2
3.0,0.0,124.0,1.0,1.0,3.35,6.0,5.0,3+,5993.32,0,0,0,0,0,2
3.0,2.0,125.0,0.0,2.0,1.95,3.0,3.0,3,1444.0,0,0,0,0,0,0
1.0,3.0,179.0,0.0,0.0,1.1,4.0,3.0,3,2542.0,0,1,0,0,1,2
3.0,3.0,64.0,0.0,3.0,1.77,3.0,3.0,3,1461.6,0,0,0,0,0,2
3.0,3.0,143.0,0.0,1.0,3.15,3.0,3.0,3,200.0,0,0,0,0,1,2
1.0,1.0,70.0,0.0,0.0,0.37,2.0,2.0,2,553.802655,0,0,0,0,0,2
3.0,0.0,134.0,1.0,0.0,2.95,2.0,2.0,0,1452.6,0,0,0,0,0,2
1.0,1.0,164.0,0.0,3.0,2.3,3.0,4.0,3+,1673.6,0,1,0,0,0,1
3.0,2.0,89.0,0.0,1.0,1.3,5.0,5.0,2,2200.0,1,1,1,0,0,0
1.0,3.0,164.0,0.0,1.0,0.39,2.0,2.0,2,600.0,0,0,0,0,0,2
0.0,3.0,149.0,0.0,3.0,1.19,2.0,3.0,1,1350.0,1,0,0,0,0,0
3.0,1.0,140.0,0.0,0.0,2.2,3.0,3.0,2,1630.0,0,0,0,0,0,2
1.0,3.0,111.0,0.0,3.0,1.6,4.0,3.0,3+,1800.0,0,0,0,0,1,0
3.0,3.0,176.0,0.0,3.0,1.5,3.0,4.0,3+,1325.0,1,1,0,0,0,2
2.0,0.0,136.0,0.0,3.0,3.8,3.0,4.0,1,1600.0,0,1,0,0,0,0
2.0,3.0,146.0,0.0,3.0,3.05,3.0,3.0,3+,1688.0,0,1,0,0,0,0
3.0,1.0,181.0,0.0,1.0,1.56,3.0,5.0,3,1597.6,0,1,0,0,1,2
3.0,3.0,105.0,1.0,2.0,11.5,5.0,6.0,3+,4682.0,0,1,0,0,0,2
1.0,3.0,111.0,0.0,1.0,1.72,3.0,3.0,3+,1752.8000000000002,0,1,0,0,0,2
3.0,1.0,96.0,1.0,3.0,20.0,16.0,20.0,3+,4520.0,1,1,1,1,0,0
2.0,3.0,168.0,0.0,2.0,1.02,4.0,4.0,3+,1676.0,0,1,0,1,0,2
3.0,1.0,118.0,1.0,1.0,11.0,4.0,4.0,2,3240.0,1,1,0,1,0,0
3.0,3.0,101.0,1.0,0.0,0.4,2.0,1.0,0,300.0,0,0,0,0,0,2
1.0,3.0,164.0,0.0,1.0,2.12,3.0,3.0,3+,1257.0,1,1,0,1,1,1
1.0,3.0,64.0,0.0,2.0,1.4,3.0,3.0,3,1022.5705,0,1,0,0,0,2
3.0,0.0,127.0,1.0,3.0,10.45,4.0,5.0,2,2700.76,1,1,0,1,0,0
3.0,0.0,88.0,1.0,1.0,4.99,4.0,4.0,3+,2432.0,0,1,1,1,0,2
3.0,1.0,106.0,0.0,0.0,0.72,3.0,2.0,3,1120.0,0,0,0,0,0,2
1.0,3.0,145.0,0.0,3.0,1.9,3.0,4.0,2,1800.0,0,1,0,0,0,0
3.0,3.0,69.0,0.0,1.0,0.88,2.0,2.0,3+,1040.0,0,0,0,0,0,2
3.0,3.0,175.0,0.0,0.0,0.5,2.0,2.0,2,716.0,0,0,0,0,0,2
3.0,3.0,177.0,1.0,0.0,2.75,4.0,4.0,3+,2808.36,1,0,0,1,0,2
3.0,1.0,173.0,0.0,1.0,1.5,3.0,3.0,3,1750.0,0,0,0,0,1,2
3.0,2.0,79.0,1.0,0.0,1.3,5.0,2.0,1,506.0,0,0,0,0,1,2
3.0,1.0,142.0,0.0,1.0,3.25,3.0,3.0,3,1100.0,0,0,0,0,1,2
1.0,3.0,149.0,0.0,3.0,0.9,3.0,2.0,3,1326.0,0,0,0,1,0,2
3.0,2.0,120.0,1.0,1.0,11.5,7.0,8.0,3+,6500.0,0,1,1,1,0,0
2.0,1.0,169.0,0.0,0.0,2.7,4.0,4.0,3+,2785.6000000000004,0,0,0,0,0,2
3.0,1.0,140.0,0.0,0.0,1.58,2.0,2.0,2,1150.0,1,0,0,0,0,2
2.0,3.0,146.0,0.0,3.0,3.4,3.0,4.0,3,1886.4,0,1,0,0,0,0
2.0,1.0,148.0,0.0,3.0,1.05,2.0,2.0,2,1000.0,0,0,0,0,0,0
3.0,2.0,114.0,1.0,0.0,3.2,3.0,3.0,2,2249.0,0,0,0,0,0,2
1.0,3.0,132.0,0.0,1.0,11.0,4.0,5.0,3+,3100.0,1,1,0,1,0,2
3.0,2.0,85.0,1.0,1.0,3.5,6.0,5.0,3,1442.0,0,0,0,0,0,2
3.0,0.0,120.0,1.0,3.0,5.5,8.0,7.0,3+,2250.0,1,1,0,1,1,0
3.0,2.0,124.0,1.0,1.0,8.5,4.0,6.0,3,3240.0,0,1,0,1,1,2
3.0,3.0,71.0,1.0,0.0,1.34,1.0,1.0,0,2679.24,0,0,0,0,0,2
3.0,1.0,152.0,1.0,0.0,2.1,3.0,2.0,1,600.0,0,0,0,0,0,2
3.0,1.0,181.0,0.0,0.0,0.27,2.0,2.0,1,497.0,0,0,0,0,0,2
3.0,1.0,149.0,1.0,0.0,0.8,1.0,1.0,0,763.96,0,0,0,0,0,2
1.0,3.0,108.0,0.0,1.0,0.79,4.0,4.0,2,1764.969,0,0,0,0,0,2
3.0,3.0,152.0,0.0,1.0,1.25,3.0,3.0,2,1200.0,0,0,0,0,1,2
3.0,0.0,93.0,0.0,0.0,0.16,2.0,2.0,2,624.0,0,0,0,0,0,2
3.0,2.0,124.0,1.0,3.0,4.95,7.0,7.0,3+,2400.0,1,1,1,1,0,0
3.0,2.0,95.0,1.0,2.0,9.0,10.0,10.0,3,3154.0,0,0,0,1,0,0
3.0,0.0,132.0,0.0,3.0,1.59,3.0,3.0,3+,2250.212,1,0,0,0,0,0
1.0,1.0,180.0,0.0,0.0,3.2,4.0,4.0,0,3225.156,0,0,0,0,0,2
3.0,3.0,190.0,0.0,2.0,0.75,2.0,2.0,0,1081.003,0,0,0,0,0,2
3.0,3.0,114.0,0.0,0.0,0.43,2.0,2.0,1,650.0,0,0,0,0,0,2
1.0,3.0,178.0,0.0,0.0,0.38,2.0,2.0,2,594.920753,0,0,0,0,0,2
1.0,3.0,164.0,0.0,3.0,2.4,3.0,3.0,2,1400.0,0,1,0,0,0,1
1.0,1.0,71.0,0.0,2.0,2.9,3.0,4.0,2,1602.4,0,0,0,0,0,2
2.0,0.0,129.0,0.0,3.0,3.55,5.0,6.0,3+,4700.0,1,1,1,1,0,0
3.0,1.0,190.0,0.0,2.0,0.24,1.0,1.0,2,324.0,0,0,0,0,0,2
1.0,3.0,110.0,0.0,2.0,0.9,3.0,3.0,3,1100.0,0,0,0,0,0,2
1.0,1.0,111.0,0.0,1.0,0.6,2.0,2.0,3,650.0,0,0,0,0,0,2
0.0,3.0,149.0,0.0,3.0,2.0,4.0,4.0,2,1669.6,0,0,0,0,0,2
1.0,3.0,64.0,0.0,2.0,3.0,4.0,4.0,3+,2860.0,0,0,0,0,1,0
2.0,3.0,177.0,0.0,2.0,1.25,4.0,4.0,3,1714.4,0,1,0,0,0,2
1.0,0.0,88.0,0.0,2.0,1.36,3.0,3.0,3+,1424.0,0,0,0,0,0,2
3.0,2.0,150.0,1.0,0.0,0.69,1.0,1.0,1,500.0,0,0,0,0,0,2
3.0,0.0,124.0,1.0,3.0,5.15,5.0,7.0,3,300.0,0,1,0,1,0,0
2.0,0.0,170.0,0.0,3.0,1.3,3.0,3.0,3,1544.0,0,1,0,0,0,0
3.0,3.0,190.0,0.0,3.0,1.14,3.0,3.0,3+,1062.0,0,0,0,0,0,2
3.0,2.0,89.0,1.0,0.0,0.45,3.0,2.0,1,535.0,0,0,0,0,0,2
0.0,3.0,154.0,0.0,3.0,4.25,4.0,4.0,3+,2600.0,0,1,0,0,0,0
2.0,3.0,69.0,0.0,3.0,1.5,4.0,6.0,3+,1403.0,0,1,0,0,0,2
3.0,3.0,110.0,0.0,1.0,1.25,3.0,3.0,3,1400.0,1,0,0,0,0,2
2.0,1.0,181.0,0.0,2.0,0.32,2.0,2.0,2,553.0,0,0,0,0,0,2
1.0,0.0,176.0,0.0,2.0,0.96,2.0,2.0,3+,1123.2,0,0,0,0,0,2
3.0,3.0,69.0,0.0,1.0,0.88,2.0,2.0,3+,845.0,0,0,0,0,0,2
1.0,4.0,173.0,0.0,2.0,1.7,3.0,3.0,3+,1750.0,1,0,0,0,0,2
1.0,3.0,64.0,0.0,0.0,1.35,2.0,2.0,2,732.0,0,0,0,0,0,2
2.0,3.0,66.0,0.0,2.0,0.85,2.0,2.0,3,1450.0,1,0,0,0,1,2
2.0,3.0,167.0,0.0,2.0,1.4,3.0,3.0,3,1447.0,0,1,0,0,0,1
0.0,3.0,176.0,0.0,1.0,1.8,3.0,3.0,3+,2320.0,0,0,0,1,0,1
3.0,1.0,190.0,0.0,1.0,0.36,2.0,2.0,1,450.0,0,0,0,0,0,2
3.0,1.0,160.0,0.0,1.0,2.69,3.0,4.0,3+,1720.0,0,1,0,0,0,2
2.0,3.0,170.0,0.0,3.0,1.59,3.0,3.0,3,1548.0,0,0,0,0,1,0
0.0,3.0,64.0,0.0,1.0,1.05,2.0,2.0,2,915.0,0,0,0,0,0,2
3.0,2.0,96.0,1.0,0.0,16.0,5.0,6.0,3,4499.0,0,0,0,0,0,2
3.0,4.0,105.0,0.0,0.0,0.95,2.0,2.0,3+,1108.0,0,0,0,0,0,2
1.0,1.0,171.0,0.0,2.0,2.65,3.0,3.0,3+,124.0,0,0,0,0,0,2
1.0,1.0,92.0,0.0,1.0,3.5,3.0,4.0,3+,1800.0,0,1,0,0,0,0
2.0,3.0,160.0,0.0,0.0,1.2,3.0,3.0,3,1192.0,0,0,0,0,0,0
2.0,1.0,148.0,0.0,0.0,0.93,2.0,2.0,2,1080.0,0,0,0,0,0,2
1.0,3.0,65.0,0.0,0.0,0.8,2.0,2.0,2,1300.0,0,0,0,0,0,2
3.0,3.0,167.0,0.0,3.0,0.6,2.0,2.0,2,950.0,0,0,0,0,0,0
3.0,3.0,64.0,0.0,2.0,2.04,3.0,3.0,3+,1450.0,0,0,0,0,0,2
2.0,1.0,179.0,0.0,0.0,0.92,3.0,3.0,3+,1600.0,0,0,0,0,0,2
1.0,3.0,139.0,0.0,3.0,3.7,4.0,5.0,3,2240.0,0,1,0,0,0,0
1.0,3.0,71.0,0.0,3.0,0.8,3.0,3.0,3,1470.4,0,0,0,1,0,2
3.0,2.0,174.0,1.0,0.0,0.36,1.0,1.0,0,451.92,0,0,0,0,0,2
3.0,0.0,130.0,1.0,0.0,8.0,6.0,5.0,3+,348.0,0,0,0,0,0,2
3.0,3.0,120.0,1.0,0.0,8.49,3.0,3.0,2,2702.0,0,1,0,1,0,0
3.0,0.0,177.0,0.0,2.0,0.8,4.0,4.0,3,1704.0,0,0,0,0,0,2
2.0,3.0,149.0,0.0,2.0,1.29,3.0,3.0,1,1254.4,0,0,0,1,0,0
2.0,3.0,124.0,0.0,2.0,2.0,3.0,3.0,0,1700.0,0,1,0,0,0,2
1.0,2.0,120.0,0.0,3.0,1.5,3.0,3.0,3+,1185.0,0,0,1,0,0,0
2.0,3.0,111.0,0.0,1.0,1.5,3.0,3.0,3,1570.0,0,0,0,0,1,2
